datum,weekdag,omzet,aantal_orders,ingeroosterde_uren,benodigde_uren_norm,loonkosten,omzet_per_uur,temp_c,neerslag_mm,zon_index,event
2025-12-30,Tuesday,2235.75,71,28.2,20.8,473.76,79.28,0.5,14.0,0.0,
2025-12-31,Wednesday,1906.57,50,35.6,17.7,598.08,53.56,-1.5,0.0,0.35,Oudejaarsavond
2026-01-01,Thursday,0.0,0,0.0,0.0,0.0,,-0.3,0.0,0.42,Gesloten
2026-01-02,Friday,3992.98,119,47.0,37.1,789.6,84.96,6.8,0.0,0.45,
2026-01-03,Saturday,4314.44,130,47.6,40.1,799.68,90.64,2.9,0.0,0.0,
2026-01-04,Sunday,2832.65,87,39.7,26.3,666.96,71.35,5.9,0.0,0.39,
2026-01-05,Monday,1414.01,45,25.9,13.1,435.12,54.59,0.6,0.0,0.13,
2026-01-06,Tuesday,1716.51,55,26.2,16.0,440.16,65.52,5.1,0.0,0.37,
2026-01-07,Wednesday,2345.03,73,29.1,21.8,488.88,80.59,0.2,4.8,0.0,
2026-01-08,Thursday,2955.38,86,35.8,27.5,601.44,82.55,1.6,0.0,0.36,
2026-01-09,Friday,3142.63,93,45.0,29.2,756.0,69.84,10.0,20.7,0.0,
2026-01-10,Saturday,3690.26,104,53.4,34.3,897.12,69.11,4.5,0.0,0.14,
2026-01-11,Sunday,3495.39,98,35.6,32.5,598.08,98.19,0.4,0.0,0.37,
2026-01-12,Monday,1012.55,43,23.0,9.4,386.4,44.02,1.7,0.0,0.34,
2026-01-13,Tuesday,1914.1,60,25.2,17.8,423.36,75.96,3.0,0.0,0.12,
2026-01-14,Wednesday,2379.04,66,25.0,22.1,420.0,95.16,5.9,0.0,0.43,
2026-01-15,Thursday,2025.09,62,34.1,18.8,572.88,59.39,0.4,1.4,0.28,
2026-01-16,Friday,2660.12,103,43.4,24.7,729.12,61.29,-3.6,0.0,0.29,
2026-01-17,Saturday,3359.52,113,45.9,31.2,771.12,73.19,1.1,2.5,0.14,
2026-01-18,Sunday,3183.34,102,40.5,29.6,680.4,78.6,2.1,1.7,0.66,
2026-01-19,Monday,2300.83,65,25.2,21.4,423.36,91.3,2.4,1.9,0.21,
2026-01-20,Tuesday,1586.38,56,25.8,14.7,433.44,61.49,6.2,10.3,0.0,
2026-01-21,Wednesday,2455.9,79,29.7,22.8,498.96,82.69,3.1,0.0,0.24,
2026-01-22,Thursday,2925.71,87,30.5,27.2,512.4,95.92,4.7,4.5,0.08,
2026-01-23,Friday,2936.32,97,44.4,27.3,745.92,66.13,-1.4,0.7,0.27,
2026-01-24,Saturday,3174.54,110,51.3,29.5,861.84,61.88,4.9,0.0,0.34,
2026-01-25,Sunday,3458.02,109,36.3,32.1,609.84,95.26,8.8,0.0,0.22,
2026-01-26,Monday,1592.77,50,25.2,14.8,423.36,63.21,4.6,0.0,0.42,
2026-01-27,Tuesday,2162.28,59,28.4,20.1,477.12,76.14,3.0,1.9,0.2,
2026-01-28,Wednesday,2626.35,62,29.9,24.4,502.32,87.84,2.7,17.2,0.0,
2026-01-29,Thursday,2689.93,81,32.2,25.0,540.96,83.54,8.0,0.0,0.25,
2026-01-30,Friday,3144.4,97,46.4,29.2,779.52,67.77,-0.7,1.7,0.22,
2026-01-31,Saturday,4505.32,124,44.1,41.9,740.88,102.16,2.0,8.1,0.05,
2026-02-01,Sunday,4465.14,115,37.4,41.5,628.32,119.39,3.8,5.2,0.15,
2026-02-02,Monday,1554.57,58,22.2,14.4,372.96,70.03,4.8,0.0,0.31,
2026-02-03,Tuesday,1850.38,59,26.5,17.2,445.2,69.83,1.1,0.0,0.35,
2026-02-04,Wednesday,2619.3,84,31.1,24.3,522.48,84.22,3.5,0.0,0.38,
2026-02-05,Thursday,2832.52,78,37.6,26.3,631.68,75.33,1.7,0.0,0.6,
2026-02-06,Friday,3509.15,118,51.3,32.6,861.84,68.4,3.0,0.0,0.27,
2026-02-07,Saturday,5542.64,163,50.2,51.5,843.36,110.41,2.2,0.0,0.41,
2026-02-08,Sunday,4840.72,131,36.4,45.0,611.52,132.99,-0.9,0.0,0.44,
2026-02-09,Monday,2026.11,61,22.9,18.8,384.72,88.48,2.7,4.6,0.0,
2026-02-10,Tuesday,1780.58,62,26.1,16.5,438.48,68.22,5.6,3.7,0.19,
2026-02-11,Wednesday,2507.67,88,32.1,23.3,539.28,78.12,-0.2,2.2,0.26,
2026-02-12,Thursday,2541.19,72,33.5,23.6,562.8,75.86,2.2,0.0,0.29,
2026-02-13,Friday,4044.93,121,46.7,37.6,784.56,86.62,5.2,0.0,0.42,
2026-02-14,Saturday,5693.46,167,58.1,52.9,976.08,97.99,-0.3,0.0,0.48,
2026-02-15,Sunday,3870.29,110,39.4,36.0,661.92,98.23,3.8,6.1,0.18,
2026-02-16,Monday,1818.2,51,24.5,16.9,411.6,74.21,-0.1,0.0,0.33,
2026-02-17,Tuesday,2339.85,59,27.7,21.7,465.36,84.47,7.0,4.9,0.13,
2026-02-18,Wednesday,3393.79,100,29.1,31.5,488.88,116.63,10.8,0.0,0.64,
2026-02-19,Thursday,3303.45,99,32.5,30.7,546.0,101.64,10.0,0.0,0.21,
2026-02-20,Friday,4415.87,122,39.4,41.0,661.92,112.08,2.9,0.0,0.38,
2026-02-21,Saturday,4843.03,157,55.4,45.0,930.72,87.42,6.0,0.0,0.46,
2026-02-22,Sunday,2494.2,100,33.6,23.2,564.48,74.23,4.1,0.0,0.37,
2026-02-23,Monday,2389.8,51,21.7,22.2,364.56,110.13,4.2,0.0,0.43,
2026-02-24,Tuesday,2674.42,79,26.5,24.9,445.2,100.92,8.9,10.8,0.0,
2026-02-25,Wednesday,3585.12,78,29.0,33.3,487.2,123.62,-0.2,0.0,0.44,
2026-02-26,Thursday,3293.59,87,32.8,30.6,551.04,100.41,7.5,4.4,0.29,
2026-02-27,Friday,4195.41,111,45.7,39.0,767.76,91.8,4.1,4.4,0.1,
2026-02-28,Saturday,4506.09,151,50.9,41.9,855.12,88.53,8.8,8.7,0.0,
2026-03-01,Sunday,2866.76,100,37.2,26.6,624.96,77.06,5.0,0.0,0.34,
2026-03-02,Monday,2215.17,68,24.9,20.6,418.32,88.96,2.4,1.3,0.24,
2026-03-03,Tuesday,2655.54,73,28.5,24.7,478.8,93.18,5.5,0.0,0.35,
2026-03-04,Wednesday,3341.93,99,32.3,31.1,542.64,103.47,7.1,4.9,0.0,
2026-03-05,Thursday,2675.18,93,37.4,24.9,628.32,71.53,5.0,5.9,0.15,
2026-03-06,Friday,4598.86,130,48.8,42.7,819.84,94.24,6.5,0.0,0.56,
2026-03-07,Saturday,4191.51,119,58.0,39.0,974.4,72.27,3.4,3.9,0.36,
2026-03-08,Sunday,3033.58,94,44.5,28.2,747.6,68.17,-1.6,0.0,0.51,
2026-03-09,Monday,1804.73,71,26.5,16.8,445.2,68.1,8.2,4.5,0.01,
2026-03-10,Tuesday,3890.07,112,26.9,36.2,451.92,144.61,7.7,0.6,0.51,
2026-03-11,Wednesday,2754.85,77,30.9,25.6,519.12,89.15,6.0,5.6,0.0,
2026-03-12,Thursday,2787.46,91,36.8,25.9,618.24,75.75,5.9,0.0,0.34,
2026-03-13,Friday,4914.32,146,52.0,45.7,873.6,94.51,9.1,5.7,0.29,
2026-03-14,Saturday,4897.3,164,54.7,45.5,918.96,89.53,4.4,0.0,0.22,
2026-03-15,Sunday,3269.43,105,35.9,30.4,603.12,91.07,3.8,0.0,0.45,
2026-03-16,Monday,2371.17,69,25.3,22.0,425.04,93.72,5.5,0.0,0.38,
2026-03-17,Tuesday,2383.66,67,28.0,22.2,470.4,85.13,10.1,3.3,0.17,
2026-03-18,Wednesday,2768.28,85,31.4,25.7,527.52,88.16,2.0,4.5,0.02,
2026-03-19,Thursday,4295.65,117,35.1,39.9,589.68,122.38,10.3,4.9,0.16,
2026-03-20,Friday,5509.65,171,46.5,51.2,781.2,118.49,4.6,1.3,0.23,
2026-03-21,Saturday,5555.18,157,55.5,51.6,932.4,100.09,3.3,0.0,0.48,
2026-03-22,Sunday,3453.44,117,42.6,32.1,715.68,81.07,11.0,2.6,0.37,
2026-03-23,Monday,2528.63,73,24.0,23.5,403.2,105.36,6.7,0.0,0.18,
2026-03-24,Tuesday,2732.67,90,27.7,25.4,465.36,98.65,3.0,0.0,0.29,
2026-03-25,Wednesday,3209.06,99,27.2,29.8,456.96,117.98,6.2,4.2,0.1,
2026-03-26,Thursday,2934.36,98,38.8,27.3,651.84,75.63,10.4,7.9,0.0,
2026-03-27,Friday,4702.57,160,54.6,43.7,917.28,86.13,11.4,0.0,0.21,
2026-03-28,Saturday,6422.99,186,55.5,59.7,932.4,115.73,6.4,0.0,0.36,
2026-03-29,Sunday,3325.81,112,40.0,30.9,672.0,83.15,9.2,2.5,0.2,
2026-03-30,Monday,2050.33,63,24.5,19.1,411.6,83.69,10.3,0.0,0.15,
2026-03-31,Tuesday,2973.09,85,24.1,27.6,404.88,123.36,6.1,6.6,0.0,
2026-04-01,Wednesday,3116.32,97,28.0,29.0,470.4,111.3,9.4,0.0,0.41,
2026-04-02,Thursday,3178.5,96,42.4,29.5,712.32,74.96,8.3,10.3,0.0,
2026-04-03,Friday,5240.84,162,45.2,48.7,759.36,115.95,6.9,0.0,0.24,Kaasmarkt
2026-04-04,Saturday,4617.61,139,49.7,42.9,834.96,92.91,7.1,1.3,0.48,
2026-04-05,Sunday,3779.96,138,41.7,35.1,700.56,90.65,9.1,2.3,0.4,Eerste Paasdag
2026-04-06,Monday,2632.3,79,22.8,24.5,383.04,115.45,9.1,0.0,0.15,Tweede Paasdag
2026-04-07,Tuesday,2217.61,67,28.5,20.6,478.8,77.81,7.3,0.0,0.18,
2026-04-08,Wednesday,2762.7,86,35.0,25.7,588.0,78.93,7.9,0.0,0.4,
2026-04-09,Thursday,3491.91,107,33.7,32.5,566.16,103.62,13.0,0.0,0.2,
2026-04-10,Friday,6714.56,205,46.1,62.4,774.48,145.65,10.3,0.0,0.32,Kaasmarkt
2026-04-11,Saturday,3508.02,118,57.1,32.6,959.28,61.44,12.6,15.5,0.0,
2026-04-12,Sunday,3937.78,130,37.9,36.6,636.72,103.9,13.7,0.0,0.42,
2026-04-13,Monday,2025.71,66,24.4,18.8,409.92,83.02,11.9,1.1,0.0,
2026-04-14,Tuesday,3466.54,104,25.1,32.2,421.68,138.11,17.4,5.2,0.0,
2026-04-15,Wednesday,3254.66,94,33.4,30.2,561.12,97.44,7.7,0.0,0.2,
2026-04-16,Thursday,2836.25,103,37.4,26.4,628.32,75.84,13.1,5.4,0.2,
2026-04-17,Friday,6787.56,197,48.6,63.1,816.48,139.66,9.6,0.8,0.29,Kaasmarkt
2026-04-18,Saturday,6313.43,197,54.0,58.7,907.2,116.92,16.7,0.0,0.36,
2026-04-19,Sunday,4872.43,142,39.9,45.3,670.32,122.12,16.3,0.0,1.0,
2026-04-20,Monday,2459.53,77,26.4,22.9,443.52,93.16,4.8,0.0,0.44,
2026-04-21,Tuesday,2722.03,88,24.5,25.3,411.6,111.1,8.1,0.0,0.32,
2026-04-22,Wednesday,4067.15,117,32.6,37.8,547.68,124.76,13.5,6.3,0.0,
2026-04-23,Thursday,5246.08,141,31.2,48.8,524.16,168.14,14.0,0.0,0.4,
2026-04-24,Friday,7461.75,229,49.8,69.3,836.64,149.83,14.0,0.0,0.5,Kaasmarkt
2026-04-25,Saturday,6277.55,183,55.8,58.3,937.44,112.5,11.5,0.0,0.37,
2026-04-26,Sunday,3136.53,117,38.4,29.1,645.12,81.68,13.4,1.6,0.34,
2026-04-27,Monday,5877.6,173,25.4,54.6,426.72,231.4,14.2,0.0,0.88,Koningsdag
2026-04-28,Tuesday,3354.87,91,29.5,31.2,495.6,113.72,12.0,0.0,0.3,
2026-04-29,Wednesday,3877.04,129,30.6,36.0,514.08,126.7,15.6,0.0,0.61,
2026-04-30,Thursday,3680.75,104,37.1,34.2,623.28,99.21,5.3,0.0,0.38,
2026-05-01,Friday,6618.85,208,44.0,61.5,739.2,150.43,14.7,0.0,0.81,Kaasmarkt
2026-05-02,Saturday,5292.37,156,51.2,49.2,860.16,103.37,9.5,0.0,0.32,
2026-05-03,Sunday,5143.57,155,38.9,47.8,653.52,132.23,16.0,6.6,0.86,
2026-05-04,Monday,3022.28,94,26.7,28.1,448.56,113.19,12.3,0.0,0.41,
2026-05-05,Tuesday,4186.71,110,27.7,38.9,465.36,151.14,10.4,0.0,0.46,Bevrijdingsdag
2026-05-06,Wednesday,3970.55,117,31.7,36.9,532.56,125.25,14.5,3.0,0.25,
2026-05-07,Thursday,4573.07,142,36.4,42.5,611.52,125.63,10.6,0.0,0.42,
2026-05-08,Friday,4371.35,148,49.2,40.6,826.56,88.85,10.7,12.6,0.0,Kaasmarkt
2026-05-09,Saturday,5170.11,168,45.4,48.0,762.72,113.88,8.7,0.0,0.25,
2026-05-10,Sunday,4146.08,125,41.4,38.5,695.52,100.15,13.8,0.0,0.25,
2026-05-11,Monday,3682.9,101,25.6,34.2,430.08,143.86,15.6,5.6,1.0,
2026-05-12,Tuesday,4127.25,117,28.3,38.4,475.44,145.84,17.4,0.0,1.0,
2026-05-13,Wednesday,3840.12,110,33.5,35.7,562.8,114.63,13.8,0.0,0.26,
2026-05-14,Thursday,5572.93,155,37.2,51.8,624.96,149.81,17.8,0.7,0.51,Hemelvaartsdag
2026-05-15,Friday,7838.8,232,40.4,72.8,678.72,194.03,14.6,0.0,0.9,Kaasmarkt
2026-05-16,Saturday,8372.38,239,56.6,77.8,950.88,147.92,14.4,0.0,0.76,
2026-05-17,Sunday,4409.73,160,37.7,41.0,633.36,116.97,16.6,0.0,1.0,
2026-05-18,Monday,3315.84,91,23.2,30.8,389.76,142.92,18.3,0.0,0.44,
2026-05-19,Tuesday,3633.02,107,29.4,33.8,493.92,123.57,13.9,0.0,0.13,
2026-05-20,Wednesday,3360.29,111,36.5,31.2,613.2,92.06,14.4,0.0,0.82,
2026-05-21,Thursday,5658.7,146,36.7,52.6,616.56,154.19,14.8,0.0,0.9,
2026-05-22,Friday,7012.63,195,53.9,65.2,905.52,130.1,15.7,16.3,0.13,Kaasmarkt
2026-05-23,Saturday,4911.01,175,53.4,45.6,897.12,91.97,12.6,3.2,0.28,
2026-05-24,Sunday,4506.56,160,42.7,41.9,717.36,105.54,18.9,0.0,1.0,
2026-05-25,Monday,4047.96,126,24.8,37.6,416.64,163.22,14.5,0.0,0.79,Pinksteren
2026-05-26,Tuesday,3814.24,114,27.1,35.4,455.28,140.75,17.4,0.0,0.73,
2026-05-27,Wednesday,3651.77,115,31.7,33.9,532.56,115.2,13.3,0.0,0.13,
2026-05-28,Thursday,5746.53,160,34.2,53.4,574.56,168.03,17.2,0.0,0.98,
2026-05-29,Friday,8621.34,270,48.6,80.1,816.48,177.39,17.5,0.0,1.0,Kaasmarkt
2026-05-30,Saturday,6290.08,203,52.6,58.5,883.68,119.58,15.0,0.0,0.82,
2026-05-31,Sunday,5005.14,178,42.7,46.5,717.36,117.22,22.9,0.0,1.0,
2026-06-01,Monday,3621.41,108,27.8,33.7,467.04,130.27,17.7,0.0,0.91,
2026-06-02,Tuesday,4742.92,149,32.7,44.1,549.36,145.04,22.3,0.0,1.0,
2026-06-03,Wednesday,5501.5,173,33.4,51.1,561.12,164.72,19.8,0.0,1.0,
2026-06-04,Thursday,3464.45,106,38.4,32.2,645.12,90.22,14.7,11.6,0.0,
2026-06-05,Friday,8983.09,273,51.6,83.5,866.88,174.09,15.7,2.3,0.58,Kaasmarkt
2026-06-06,Saturday,7975.11,233,57.2,74.1,960.96,139.42,18.4,5.7,0.13,
2026-06-07,Sunday,5216.75,151,40.9,48.5,687.12,127.55,17.3,5.4,0.08,
2026-06-08,Monday,3182.97,111,27.4,29.6,460.32,116.17,17.4,0.0,0.98,
2026-06-09,Tuesday,4640.49,132,29.5,43.1,495.6,157.3,16.4,0.0,1.0,
2026-06-10,Wednesday,6139.55,205,38.6,57.1,648.48,159.06,11.6,0.0,0.59,Kermis
2026-06-11,Thursday,6105.35,189,36.7,56.7,616.56,166.36,16.7,0.0,0.88,Kermis
2026-06-12,Friday,6638.98,215,42.3,61.7,710.64,156.95,10.4,4.4,0.1,Kaasmarkt
2026-06-13,Saturday,10433.26,324,53.7,97.0,902.16,194.29,18.8,0.0,0.55,Kermis
2026-06-14,Sunday,7378.02,229,42.5,68.6,714.0,173.6,15.4,0.0,1.0,Kermis
2026-06-15,Monday,3749.78,117,28.8,34.8,483.84,130.2,15.5,0.0,1.0,
2026-06-16,Tuesday,4548.87,132,34.3,42.3,576.24,132.62,17.2,0.0,0.71,
2026-06-17,Wednesday,4390.39,134,35.5,40.8,596.4,123.67,18.8,0.0,1.0,
2026-06-18,Thursday,3983.47,125,40.9,37.0,687.12,97.4,13.4,5.3,0.15,
2026-06-19,Friday,8660.68,233,59.3,80.5,996.24,146.05,12.5,0.0,0.12,Kaasmarkt
2026-06-20,Saturday,6784.65,203,52.9,63.0,888.72,128.25,14.7,0.0,1.0,
2026-06-21,Sunday,4563.76,168,36.7,42.4,616.56,124.35,11.7,0.0,0.37,
2026-06-22,Monday,2717.01,95,31.3,25.2,525.84,86.81,15.2,3.0,0.63,
2026-06-23,Tuesday,4403.64,139,30.1,40.9,505.68,146.3,23.4,0.0,0.77,
2026-06-24,Wednesday,5335.22,147,32.5,49.6,546.0,164.16,15.0,0.0,1.0,
2026-06-25,Thursday,7699.21,215,38.7,71.5,650.16,198.95,20.5,0.0,1.0,
2026-06-26,Friday,8067.42,244,51.5,75.0,865.2,156.65,14.1,5.6,1.0,Kaasmarkt
2026-06-27,Saturday,7912.41,243,51.1,73.5,858.48,154.84,19.5,0.0,0.54,
2026-06-28,Sunday,7318.08,218,45.8,68.0,769.44,159.78,17.5,0.0,0.69,
2026-06-29,Monday,2830.43,105,29.9,26.3,502.32,94.66,18.4,0.0,1.0,
2026-06-30,Tuesday,4346.96,121,29.5,40.4,495.6,147.35,20.5,0.0,0.52,
2026-07-01,Wednesday,6235.75,154,34.3,57.9,576.24,181.8,24.3,0.0,0.67,
2026-07-02,Thursday,6146.0,203,41.3,57.1,693.84,148.81,19.4,0.0,0.33,
2026-07-03,Friday,9939.44,328,50.6,92.4,850.08,196.43,19.2,0.0,1.0,Kaasmarkt
2026-07-04,Saturday,9569.38,288,56.7,88.9,952.56,168.77,15.7,0.0,1.0,
2026-07-05,Sunday,6740.27,220,43.7,62.6,734.16,154.24,20.7,0.0,1.0,
2026-07-06,Monday,4318.03,120,29.0,40.1,487.2,148.9,18.1,0.0,0.97,
2026-07-07,Tuesday,4407.03,135,30.9,41.0,519.12,142.62,21.5,0.0,0.77,
2026-07-08,Wednesday,5178.93,152,32.4,48.1,544.32,159.84,18.8,0.0,0.77,
2026-07-09,Thursday,7105.14,220,41.7,66.0,700.56,170.39,24.5,0.0,1.0,
2026-07-10,Friday,9152.64,265,49.8,85.1,836.64,183.79,12.6,0.0,0.26,Kaasmarkt
2026-07-11,Saturday,11213.7,344,58.3,104.2,979.44,192.34,18.0,0.0,1.0,
2026-07-12,Sunday,5203.61,177,44.5,48.4,747.6,116.94,21.8,7.5,0.37,
2026-07-13,Monday,3260.58,112,29.8,30.3,500.64,109.42,17.9,0.0,0.62,
2026-07-14,Tuesday,4111.5,123,28.5,38.2,478.8,144.26,16.5,0.0,1.0,
2026-07-15,Wednesday,5877.57,188,37.1,54.6,623.28,158.43,18.1,2.0,0.75,
2026-07-16,Thursday,4909.83,149,37.5,45.6,630.0,130.93,14.6,2.1,0.97,
2026-07-17,Friday,10519.7,344,56.3,97.8,945.84,186.85,19.4,0.0,0.77,Kaasmarkt
2026-07-18,Saturday,11486.6,367,58.0,106.7,974.4,198.04,26.8,0.0,0.19,
2026-07-19,Sunday,6314.84,203,43.6,58.7,732.48,144.84,22.7,6.5,0.75,
2026-07-20,Monday,4258.18,121,30.0,39.6,504.0,141.94,15.4,0.0,0.48,
2026-07-21,Tuesday,4165.82,108,33.2,38.7,557.76,125.48,16.2,0.0,1.0,
2026-07-22,Wednesday,4813.38,151,33.6,44.7,564.48,143.26,17.7,0.0,0.41,
2026-07-23,Thursday,5928.51,158,39.3,55.1,660.24,150.85,22.2,0.0,0.31,
2026-07-24,Friday,9550.01,310,53.6,88.7,900.48,178.17,16.3,0.0,1.0,Kaasmarkt
2026-07-25,Saturday,9494.37,280,63.3,88.2,1063.44,149.99,16.7,0.0,1.0,
2026-07-26,Sunday,5585.15,182,39.9,51.9,670.32,139.98,21.7,6.8,0.59,
2026-07-27,Monday,4033.53,134,24.6,37.5,413.28,163.96,21.6,2.8,0.38,
2026-07-28,Tuesday,5234.58,147,32.9,48.6,552.72,159.11,17.6,0.0,1.0,
2026-07-29,Wednesday,4730.59,142,33.8,44.0,567.84,139.96,15.2,0.0,0.44,
2026-07-30,Thursday,5164.19,152,39.8,48.0,668.64,129.75,13.8,0.0,0.29,
2026-07-31,Friday,8583.18,250,51.3,79.8,861.84,167.31,16.5,0.0,0.65,Kaasmarkt
2026-08-01,Saturday,8402.66,230,58.1,78.1,976.08,144.62,11.6,0.0,0.3,
2026-08-02,Sunday,9235.64,279,43.2,85.8,725.76,213.79,21.1,0.0,1.0,
2026-08-03,Monday,3548.31,107,27.4,33.0,460.32,129.5,16.6,0.0,0.7,
2026-08-04,Tuesday,5664.78,155,32.4,52.6,544.32,174.84,20.1,0.0,1.0,
2026-08-05,Wednesday,5414.02,163,36.7,50.3,616.56,147.52,24.5,6.1,0.81,
2026-08-06,Thursday,7218.02,209,38.0,67.1,638.4,189.95,22.2,0.0,0.36,
2026-08-07,Friday,9981.61,295,56.8,92.8,954.24,175.73,14.7,0.0,0.53,Kaasmarkt
2026-08-08,Saturday,9866.52,288,58.7,91.7,986.16,168.08,21.2,0.0,0.78,
2026-08-09,Sunday,6088.47,176,44.6,56.6,749.28,136.51,22.0,0.0,0.71,
2026-08-10,Monday,3983.77,110,30.1,37.0,505.68,132.35,15.9,0.0,1.0,
2026-08-11,Tuesday,4857.08,143,34.9,45.1,586.32,139.17,15.1,0.0,0.29,
2026-08-12,Wednesday,4732.65,161,38.3,44.0,643.44,123.57,17.8,0.0,1.0,
2026-08-13,Thursday,5906.9,171,39.1,54.9,656.88,151.07,12.9,0.0,0.44,
2026-08-14,Friday,9950.61,315,55.2,92.5,927.36,180.26,22.7,0.0,0.85,Kaasmarkt
2026-08-15,Saturday,5846.52,174,57.7,54.3,969.36,101.33,10.2,1.7,0.1,
2026-08-16,Sunday,5647.37,199,40.9,52.5,687.12,138.08,14.3,0.0,0.9,
2026-08-17,Monday,4039.0,120,27.5,37.5,462.0,146.87,16.9,0.0,0.73,
2026-08-18,Tuesday,3566.54,111,32.8,33.1,551.04,108.74,17.0,9.4,0.61,
2026-08-19,Wednesday,4824.5,150,35.9,44.8,603.12,134.39,18.2,3.1,0.72,
2026-08-20,Thursday,5646.33,175,40.2,52.5,675.36,140.46,18.4,0.0,1.0,
2026-08-21,Friday,7926.68,250,47.1,73.7,791.28,168.29,16.8,0.0,0.76,Kaasmarkt
2026-08-22,Saturday,8633.81,256,56.4,80.2,947.52,153.08,21.0,8.0,0.95,
2026-08-23,Sunday,3994.52,129,43.1,37.1,724.08,92.68,10.4,4.9,0.0,
2026-08-24,Monday,2266.76,79,27.1,21.1,455.28,83.64,17.2,0.0,0.58,
2026-08-25,Tuesday,4125.56,117,28.3,38.3,475.44,145.78,14.8,0.0,1.0,
2026-08-26,Wednesday,4350.21,121,34.7,40.4,582.96,125.37,17.4,4.3,0.21,
2026-08-27,Thursday,6092.96,150,33.9,56.6,569.52,179.73,17.6,0.0,1.0,
2026-08-28,Friday,7995.73,247,50.7,74.3,851.76,157.71,13.9,0.0,0.2,Kaasmarkt
2026-08-29,Saturday,7462.43,221,61.1,69.3,1026.48,122.13,14.7,0.6,0.9,
2026-08-30,Sunday,6430.56,191,45.8,59.8,769.44,140.41,19.2,0.0,0.61,
2026-08-31,Monday,4174.14,118,27.4,38.8,460.32,152.34,17.6,0.0,0.76,
